ref_area,ref_area_label,classif1,classif1_label,time,obs_value_pay_gap,obs_status_label,obs_value_employees_women,obs_value_employees_men,obs_value_earnings_women,obs_value_earnings_men,obs_value_hours_women,obs_value_hours_men,earnings_ratio,hours_ratio,employment_ratio,delta_earnings,delta_hours
mmr,myanmar,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2017,11.502,ruptura de serie,502.714,1003.009,0.522,0.59,51.24,52.44,0.8847457627118644,0.9771167048054921,0.5012058715325586,0.06799999999999995,1.1999999999999957
mmr,myanmar,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2017,21.051,ruptura de serie,76.235,420.057,0.533,0.676,47.39,53.28,0.7884615384615384,0.8894519519519519,0.18148727434610065,0.14300000000000002,5.890000000000001
mmr,myanmar,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2017,17.419,ruptura de serie,1374.695,1859.145,0.387,0.468,47.58,49.97,0.8269230769230769,0.952171302781669,0.7394232294952787,0.08100000000000002,2.3900000000000006
mmr,myanmar,ocu_skill_total,ocupación (nivel de competencia): total,2015,20.084,ruptura de serie,3502.523,4887.918,0.444,0.556,49.67,52.43,0.7985611510791366,0.9473583826053786,0.7165674628747865,0.11200000000000004,2.759999999999998
mmr,myanmar,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2015,3.897,ruptura de serie,479.061,328.984,0.797,0.829,39.67,46.35,0.9613992762364295,0.8558791801510248,1.4561832794300027,0.03199999999999992,6.68
mmr,myanmar,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2015,30.551,ruptura de serie,1706.505,2789.118,0.392,0.564,51.7,53.22,0.6950354609929079,0.9714393085306277,0.6118439592731466,0.17199999999999993,1.519999999999996
mmr,myanmar,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2015,22.456,ruptura de serie,1298.335,1738.759,0.382,0.493,50.74,52.22,0.7748478701825559,0.9716583684412103,0.7467021019014136,0.11099999999999999,1.4799999999999969
mmr,myanmar,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2015,7.685,ruptura de serie,18.622,31.057,0.47,0.509,47.18,56.4,0.9233791748526522,0.8365248226950355,0.5996071739060438,0.039000000000000035,9.219999999999999
mmr,myanmar,ocu_isco08_total,ocupación (ciuo-08): total,2015,20.084,ruptura de serie,3502.523,4887.918,0.444,0.556,49.67,52.43,0.7985611510791366,0.9473583826053786,0.7165674628747865,0.11200000000000004,2.759999999999998
mmr,myanmar,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2015,-21.94,ruptura de serie,26.417,65.213,1.347,1.104,46.97,51.28,1.2201086956521738,0.9159516380655226,0.40508794258813435,-0.24299999999999988,4.310000000000002
mmr,myanmar,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2015,7.54,ruptura de serie,383.529,130.676,0.752,0.813,38.24,41.95,0.9249692496924969,0.9115613825983313,2.9349612782760417,0.06099999999999994,3.710000000000001
mmr,myanmar,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2015,-18.286,ruptura de serie,69.115,133.095,0.83,0.702,44.85,48.29,1.1823361823361824,0.928763719196521,0.5192907321837785,-0.128,3.4399999999999977
mmr,myanmar,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2015,1.448,ruptura de serie,166.454,139.313,0.595,0.604,44.86,46.49,0.9850993377483444,0.9649386964938695,1.1948202967418693,0.009000000000000008,1.6300000000000026
mmr,myanmar,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2015,35.288,ruptura de serie,381.926,404.016,0.32,0.495,57.34,56.07,0.6464646464646465,1.0226502586053148,0.9453239475664329,0.175,-1.2700000000000031
mmr,myanmar,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2015,20.274,ruptura de serie,583.704,868.691,0.351,0.44,50.12,54.11,0.7977272727272727,0.926261319534282,0.6719351299829283,0.08900000000000002,3.990000000000002
mmr,myanmar,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2015,31.137,ruptura de serie,492.89,998.081,0.423,0.614,51.95,52.27,0.6889250814332247,0.9938779414578152,0.49383767449736043,0.191,0.3200000000000003
mmr,myanmar,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2015,47.045,ruptura de serie,81.531,379.018,0.402,0.759,48.83,53.15,0.5296442687747036,0.9187206020696143,0.21511115567070696,0.357,4.32
mmr,myanmar,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2015,22.456,ruptura de serie,1298.335,1738.759,0.382,0.493,50.74,52.22,0.7748478701825559,0.9716583684412103,0.7467021019014136,0.11099999999999999,1.4799999999999969
mmr,myanmar,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,2015,10.536,ruptura de serie,17.843,12.737,0.472,0.527,47.04,55.45,0.8956356736242883,0.8483318304779079,1.4008793279422156,0.05500000000000005,8.410000000000004
mng,mongolia,ocu_skill_total,ocupación (nivel de competencia): total,2023,18.006,,363.446,402.705,1.702,2.076,42.57,47.94,0.8198458574181117,0.8879849812265332,0.9025117641946339,0.3740000000000001,5.369999999999997
mng,mongolia,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2023,20.163,,190.259,122.976,2.002,2.507,40.96,43.52,0.7985640207419225,0.9411764705882353,1.5471230158730158,0.5050000000000003,2.5600000000000023
mng,mongolia,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2023,27.319,,124.813,225.319,1.419,1.953,44.54,49.9,0.7265745007680492,0.8925851703406814,0.5539390819238502,0.534,5.359999999999999
mng,mongolia,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2023,17.538,,47.149,48.488,1.251,1.517,43.81,50.62,0.8246539222148977,0.8654681943895695,0.9723849199802013,0.266,6.809999999999995
mng,mongolia,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2023,29.659,,1.225,5.922,1.524,2.167,40.07,42.6,0.7032764190124597,0.9406103286384976,0.20685579196217496,0.6429999999999998,2.530000000000001
mng,mongolia,ocu_isco08_total,ocupación (ciuo-08): total,2023,18.006,,363.446,402.705,1.702,2.076,42.57,47.94,0.8198458574181117,0.8879849812265332,0.9025117641946339,0.3740000000000001,5.369999999999997
mng,mongolia,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2023,8.838,,30.598,24.38,2.239,2.456,41.79,43.23,0.9116449511400652,0.9666897987508675,1.255045118949959,0.21700000000000008,1.4399999999999977
mng,mongolia,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2023,24.892,,135.604,80.658,1.983,2.64,40.73,43.43,0.7511363636363636,0.9378309924015656,1.6812219494656453,0.657,2.700000000000003
mng,mongolia,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2023,9.337,,24.057,17.938,1.802,1.987,41.11,44.36,0.9068948163059889,0.9267357980162308,1.3411194113056082,0.18500000000000005,3.25
mng,mongolia,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2023,21.385,,28.76,9.563,1.442,1.835,41.51,45.69,0.7858310626702997,0.908513898008317,3.0074244483948553,0.393,4.18
mng,mongolia,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2023,16.539,,74.034,40.482,1.373,1.646,45.57,48.26,0.8341433778857837,0.9442602569415666,1.8288128056914186,0.2729999999999999,2.6899999999999977
mng,mongolia,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2023,32.045,,2.478,6.897,0.785,1.155,42.13,55.46,0.6796536796536796,0.7596465921384782,0.3592866463679861,0.37,13.329999999999998
mng,mongolia,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2023,17.042,,11.847,77.813,1.488,1.793,46.3,48.8,0.8298940323480201,0.9487704918032787,0.15224962409880097,0.30499999999999994,2.5
mng,mongolia,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2023,21.66,,7.694,90.564,1.795,2.291,44.23,51.64,0.7835006547359231,0.8565065840433772,0.08495649485446756,0.496,7.410000000000004
mng,mongolia,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2023,17.538,,47.149,48.488,1.251,1.517,43.81,50.62,0.8246539222148977,0.8654681943895695,0.9723849199802013,0.266,6.809999999999995
mng,mongolia,ocu_isco08_0,ocupación (ciuo-08): 0. ocupaciones militares,2023,29.659,,1.225,5.922,1.524,2.167,40.07,42.6,0.7032764190124597,0.9406103286384976,0.20685579196217496,0.6429999999999998,2.530000000000001
mng,mongolia,ocu_skill_total,ocupación (nivel de competencia): total,2022,16.222,,364.88,387.563,1.605,1.916,43.28,48.25,0.8376826722338205,0.8969948186528498,0.9414727412059459,0.31099999999999994,4.969999999999999
mng,mongolia,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2022,18.023,,180.418,118.368,1.914,2.335,41.3,44.18,0.8197002141327623,0.9348121321865097,1.524212625033793,0.42100000000000004,2.8800000000000026
mng,mongolia,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2022,24.566,,127.767,212.405,1.37,1.816,45.91,50.38,0.7544052863436124,0.9112743152044461,0.6015253878204373,0.44599999999999995,4.470000000000006
mng,mongolia,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2022,14.93,,55.187,49.194,1.149,1.35,43.71,50.0,0.851111111111111,0.8742,1.1218237996503637,0.20100000000000007,6.289999999999999
mng,mongolia,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2022,10.36,,1.508,7.596,1.604,1.79,41.16,41.17,0.8960893854748604,0.9997571046878794,0.19852553975776724,0.18599999999999994,0.010000000000005116
mng,mongolia,ocu_isco08_total,ocupación (ciuo-08): total,2022,16.222,,364.88,387.563,1.605,1.916,43.28,48.25,0.8376826722338205,0.8969948186528498,0.9414727412059459,0.31099999999999994,4.969999999999999
mng,mongolia,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2022,1.49,,22.819,30.476,2.294,2.328,41.55,44.1,0.9853951890034365,0.9421768707482993,0.7487531172069826,0.03399999999999981,2.5500000000000043
mng,mongolia,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2022,23.165,,134.528,67.665,1.894,2.466,41.17,43.55,0.7680454176804541,0.9453501722158439,1.9881474913175199,0.5720000000000003,2.3799999999999955
mng,mongolia,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2022,14.124,,23.071,20.227,1.649,1.92,41.85,46.37,0.8588541666666667,0.9025231830925168,1.1406041429772087,0.2709999999999999,4.519999999999996
mng,mongolia,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2022,17.512,,32.285,7.651,1.493,1.81,42.31,45.13,0.8248618784530387,0.9375138488810104,4.219709841850738,0.31699999999999995,2.8200000000000003
mng,mongolia,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2022,7.478,,68.283,48.177,1.253,1.354,46.58,48.5,0.9254062038404726,0.9604123711340206,1.4173360732299645,0.1010000000000002,1.9200000000000017
mng,mongolia,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2022,17.227,,2.314,8.212,0.709,0.857,50.25,55.29,0.8273045507584598,0.9088442756375474,0.28178275694106186,0.14800000000000002,5.039999999999999
mng,mongolia,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2022,26.155,,18.991,59.943,1.339,1.813,48.88,50.8,0.7385548814120243,0.9622047244094489,0.3168176434279232,0.474,1.9199999999999946
mng,mongolia,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2022,-9.509,,5.894,88.422,2.377,2.17,46.6,51.13,1.0953917050691244,0.9114023078427538,0.06665761914455678,-0.20699999999999985,4.530000000000001
mng,mongolia,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2022,14.93,,55.187,49.194,1.149,1.35,43.71,50.0,0.851111111111111,0.8742,1.1218237996503637,0.20100000000000007,6.289999999999999
mng,mongolia,ocu_isco08_0,ocupación (ciuo-08): 0. ocupaciones militares,2022,10.36,,1.508,7.596,1.604,1.79,41.16,41.17,0.8960893854748604,0.9997571046878794,0.19852553975776724,0.18599999999999994,0.010000000000005116
mng,mongolia,ocu_skill_total,ocupación (nivel de competencia): total,2021,12.468,,340.069,357.605,1.571,1.794,43.07,47.55,0.8756967670011148,0.905783385909569,0.950962654325303,0.2230000000000001,4.479999999999997
mng,mongolia,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2021,21.905,,180.631,113.961,1.854,2.374,40.96,43.42,0.780960404380792,0.943344081068632,1.5850247014329464,0.52,2.460000000000001
mng,mongolia,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2021,16.746,,119.602,197.772,1.309,1.573,46.25,49.38,0.8321678321678322,0.9366140137707574,0.6047468802459398,0.264,3.1300000000000026
mng,mongolia,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2021,12.687,,39.07,40.727,1.026,1.175,43.56,51.35,0.8731914893617021,0.8482960077896787,0.9593144596950427,0.14900000000000002,7.789999999999999
mng,mongolia,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2021,14.864,,0.766,5.145,1.613,1.894,40.0,41.92,0.851636747624076,0.9541984732824427,0.14888241010689993,0.2809999999999999,1.9200000000000017
mng,mongolia,ocu_isco08_total,ocupación (ciuo-08): total,2021,12.468,,340.069,357.605,1.571,1.794,43.07,47.55,0.8756967670011148,0.905783385909569,0.950962654325303,0.2230000000000001,4.479999999999997
mng,mongolia,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2021,20.84,,29.288,34.377,2.25,2.842,40.98,42.76,0.7916959887403237,0.9583723105706268,0.8519649765831806,0.5920000000000001,1.7800000000000011
mng,mongolia,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2021,18.301,,135.543,61.425,1.798,2.2,40.81,43.65,0.8172727272727273,0.9349369988545247,2.206642246642247,0.40200000000000014,2.8399999999999963
mng,mongolia,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2021,22.76,,15.8,18.159,1.583,2.049,42.24,43.89,0.7725719863347975,0.962406015037594,0.870091965416598,0.46599999999999997,1.6499999999999986
mng,mongolia,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2021,10.295,,26.196,12.828,1.495,1.666,41.8,42.86,0.8973589435774311,0.9752683154456369,2.0420954162768945,0.17099999999999982,1.0600000000000023
mng,mongolia,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2021,10.618,,67.018,38.353,1.214,1.358,47.86,49.61,0.893961708394698,0.9647248538601089,1.7473991604307355,0.14400000000000013,1.75
mng,mongolia,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2021,7.044,,2.176,6.556,0.552,0.594,47.14,57.95,0.9292929292929294,0.8134598792062122,0.33190970103721784,0.041999999999999926,10.810000000000002
mng,mongolia,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2021,18.6,,19.445,67.011,1.325,1.628,47.39,48.83,0.8138820638820639,0.9705099324185952,0.29017623972183676,0.30299999999999994,1.4399999999999977
mng,mongolia,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,2021,-9.044,,4.767,73.024,1.863,1.708,44.19,50.17,1.0907494145199064,0.8808052621088299,0.06527990797546013,-0.15500000000000003,5.980000000000004
mng,mongolia,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,2021,12.687,,39.07,40.727,1.026,1.175,43.56,51.35,0.8731914893617021,0.8482960077896787,0.9593144596950427,0.14900000000000002,7.789999999999999
mng,mongolia,ocu_isco08_0,ocupación (ciuo-08): 0. ocupaciones militares,2021,14.864,,0.766,5.145,1.613,1.894,40.0,41.92,0.851636747624076,0.9541984732824427,0.14888241010689993,0.2809999999999999,1.9200000000000017
mng,mongolia,ocu_skill_total,ocupación (nivel de competencia): total,2020,3.563,,349.582,362.867,1.57,1.628,43.34,49.52,0.9643734643734645,0.8752019386106624,0.9633887898320872,0.05799999999999983,6.18
mng,mongolia,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,2020,5.715,,179.252,110.225,1.924,2.04,40.79,44.07,0.9431372549019608,0.9255729521216247,1.62623724200499,0.1160000000000001,3.280000000000001
mng,mongolia,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,2020,17.201,,121.585,199.481,1.239,1.497,47.47,52.35,0.8276553106212425,0.9067812798471824,0.6095066698081522,0.258,4.880000000000003
mng,mongolia,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,2020,7.147,,47.336,45.98,1.033,1.112,42.92,51.92,0.928956834532374,0.8266563944530047,1.0294910830795998,0.07900000000000018,9.0
mng,mongolia,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,2020,-3.43,,1.409,7.181,1.981,1.916,37.24,41.52,1.0339248434237998,0.896917148362235,0.19621222670937197,-0.06500000000000017,4.280000000000001
mng,mongolia,ocu_isco08_total,ocupación (ciuo-08): total,2020,3.563,,349.582,362.867,1.57,1.628,43.34,49.52,0.9643734643734645,0.8752019386106624,0.9633887898320872,0.05799999999999983,6.18
mng,mongolia,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,2020,-22.195,,31.977,28.949,2.598,2.126,41.41,43.51,1.2220131702728128,0.9517352332797058,1.1045977408546064,-0.472,2.1000000000000014
mng,mongolia,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,2020,12.841,,130.215,66.188,1.792,2.056,40.33,44.25,0.8715953307392996,0.9114124293785311,1.967350577143893,0.264,3.9200000000000017
mng,mongolia,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,2020,8.08,,17.06,15.088,1.661,1.807,43.13,44.33,0.9192030990592143,0.9729302955109408,1.1306998939554613,0.1459999999999999,1.1999999999999957
mng,mongolia,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,2020,10.228,,28.786,8.743,1.448,1.613,41.52,44.58,0.8977061376317421,0.9313593539703904,3.2924625414617408,0.16500000000000004,3.059999999999995
mng,mongolia,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,2020,4.275,,71.797,45.068,1.156,1.208,49.4,50.85,0.956953642384106,0.9714847590953785,1.5930815656341528,0.052000000000000046,1.4500000000000028
mng,mongolia,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2020,-7.642,,2.899,9.057,0.733,0.681,46.37,59.3,1.0763582966226137,0.7819561551433389,0.3200839129954731,-0.051999999999999935,12.93
